	Row.names	Symbol	Gene.name	padj	log2FoldChange
557	ENSG00000146063	TRIM41	tripartite motif containing 41	7.9933140268868e-09	0.890851443625553
558	ENSG00000104859	CLASRP	CLK4 associating serine/arginine rich protein	1.12290980125338e-07	0.890424300388361
559	ENSG00000177426	TGIF1	TGFB induced factor homeobox 1	9.79572419955109e-08	0.889679452355751
560	ENSG00000148331	ASB6	ankyrin repeat and SOCS box containing 6	6.16668730513324e-08	0.889074099562152
561	ENSG00000115216	NRBP1	nuclear receptor binding protein 1	1.39284055640505e-06	0.888602743661571
562	ENSG00000155876	RRAGA	Ras related GTP binding A	5.67899955741129e-16	0.888566561448989
563	ENSG00000161202	DVL3	dishevelled segment polarity protein 3	3.80582866174463e-11	0.885123580523631
564	ENSG00000135631	RAB11FIP5	RAB11 family interacting protein 5	3.60535782652167e-14	0.884976903697816
565	ENSG00000125835	SNRPB	small nuclear ribonucleoprotein polypeptides B and B1	2.92438908966527e-14	0.8848261518095
566	ENSG00000140829	DHX38	DEAH-box helicase 38	1.90024462287895e-09	0.884781071786306
567	ENSG00000100241	SBF1	SET binding factor 1	6.28364995960761e-10	0.881710695709678
568	ENSG00000186184	POLR1D	RNA polymerase I and III subunit D	1.42631084695669e-13	0.879242848948607
569	ENSG00000130956	HABP4	hyaluronan binding protein 4	9.0240163791826e-07	0.878891075093691
570	ENSG00000168884	TNIP2	TNFAIP3 interacting protein 2	8.91274456178904e-08	0.878858273975252
571	ENSG00000119718	EIF2B2	eukaryotic translation initiation factor 2B subunit beta	1.26931306346067e-06	0.878181911354238
572	ENSG00000064932	SBNO2	strawberry notch homolog 2	1.0490347036582e-06	0.87593576486999
573	ENSG00000072840	EVC	EvC ciliary complex subunit 1	2.45805229074793e-07	0.875729415918594
574	ENSG00000175931	UBE2O	ubiquitin conjugating enzyme E2 O	2.13713639848125e-08	0.875598414725179
575	ENSG00000104852	SNRNP70	small nuclear ribonucleoprotein U1 subunit 70	2.50247445932722e-17	0.875255146646315
576	ENSG00000141569	TRIM65	tripartite motif containing 65	1.33370931547791e-06	0.874622737647692
577	ENSG00000136270	TBRG4	transforming growth factor beta regulator 4	2.78064047239436e-10	0.87432570080389
578	ENSG00000100813	ACIN1	apoptotic chromatin condensation inducer 1	1.74077480192015e-19	0.872598687434039
579	ENSG00000120129	DUSP1	dual specificity phosphatase 1	1.36677551618706e-11	0.872163656475567
580	ENSG00000112343	TRIM38	tripartite motif containing 38	9.43005689212416e-08	0.868401575246434
581	ENSG00000213015	ZNF580	zinc finger protein 580	2.25980220259103e-07	0.86635765391835
582	ENSG00000134508	CABLES1	Cdk5 and Abl enzyme substrate 1	1.50854846003229e-07	0.866021896881513
583	ENSG00000177963	RIC8A	RIC8 guanine nucleotide exchange factor A	2.8057518052621e-16	0.865982482399362
584	ENSG00000257218	GATC	glutamyl-tRNA amidotransferase subunit C	7.70901477886299e-07	0.865924035215852
585	ENSG00000122705	CLTA	clathrin light chain A	5.93957667897862e-13	0.865738333508584
586	ENSG00000100227	POLDIP3	DNA polymerase delta interacting protein 3	1.48579565601394e-10	0.865242088176372
587	ENSG00000158773	USF1	upstream transcription factor 1	8.89491231087823e-07	0.864895497540872
588	ENSG00000114982	KANSL3	KAT8 regulatory NSL complex subunit 3	2.28249746935692e-08	0.863205295333153
589	ENSG00000176788	BASP1	brain abundant membrane attached signal protein 1	1.75365869456004e-14	0.861536044564836
590	ENSG00000160685	ZBTB7B	zinc finger and BTB domain containing 7B	5.51212693381298e-12	0.860722324383643
591	ENSG00000151726	ACSL1	acyl-CoA synthetase long chain family member 1	5.74487517351816e-09	0.859049733113212
592	ENSG00000165782	PIP4P1	phosphatidylinositol-4,5-bisphosphate 4-phosphatase 1	8.35603290359201e-07	0.858314552128249
593	ENSG00000061938	TNK2	tyrosine kinase non receptor 2	3.4807717764894e-09	0.858186786833886
594	ENSG00000166189	HPS6	HPS6 biogenesis of lysosomal organelles complex 2 subunit 3	8.01797072605551e-08	0.857250778775463
595	ENSG00000104365	IKBKB	inhibitor of nuclear factor kappa B kinase subunit beta	2.34579272305056e-08	0.857233717047568
596	ENSG00000072121	ZFYVE26	zinc finger FYVE-type containing 26	6.27768646226982e-08	0.856140767748199
597	ENSG00000197077	KIAA1671	KIAA1671	3.34567154896368e-13	0.855619338933511
598	ENSG00000166173	LARP6	La ribonucleoprotein 6, translational regulator	3.26953801089312e-11	0.85479009078205
599	ENSG00000130479	MAP1S	microtubule associated protein 1S	2.17499929259554e-07	0.854490351007773
600	ENSG00000119655	NPC2	NPC intracellular cholesterol transporter 2	1.43413209936043e-06	0.853647155645965
601	ENSG00000099331	MYO9B	myosin IXB	1.73826798367595e-09	0.853312846061071
602	ENSG00000082781	ITGB5	integrin subunit beta 5	1.27942041216717e-19	0.853216654089871
603	ENSG00000167081	PBX3	PBX homeobox 3	5.87962234082053e-08	0.853080533953393
604	ENSG00000076201	PTPN23	protein tyrosine phosphatase non-receptor type 23	1.99921372184957e-10	0.850623980260175
605	ENSG00000110218	PANX1	pannexin 1	4.33159438846558e-07	0.850551093660168
606	ENSG00000141627	DYM	dymeclin	2.16577333993857e-07	0.84981456994867
607	ENSG00000105355	PLIN3	perilipin 3	8.12571755730797e-11	0.849437004921796
608	ENSG00000125817	CENPB	centromere protein B	7.47223253505036e-16	0.848852767491059
609	ENSG00000125398	SOX9	SRY-box transcription factor 9	1.21477456262557e-10	0.847710593152922
610	ENSG00000197122	SRC	SRC proto-oncogene, non-receptor tyrosine kinase	3.45874071226058e-11	0.847549355031325
611	ENSG00000169641	LUZP1	leucine zipper protein 1	1.00566665163479e-07	0.846624934223788
612	ENSG00000181026	AEN	apoptosis enhancing nuclease	5.71558807135681e-12	0.845591522877072
613	ENSG00000198853	RUSC2	RUN and SH3 domain containing 2	6.59082337511137e-11	0.845311056642886
614	ENSG00000164168	TMEM184C	transmembrane protein 184C	1.52387940497769e-09	0.845007730770546
615	ENSG00000077235	GTF3C1	general transcription factor IIIC subunit 1	4.97573713785401e-13	0.844025092765496
616	ENSG00000114853	ZBTB47	zinc finger and BTB domain containing 47	1.92810135239613e-10	0.842965249315866
617	ENSG00000136950	ARPC5L	actin related protein 2/3 complex subunit 5 like	3.58101776103095e-11	0.840277653894058
618	ENSG00000144659	SLC25A38	solute carrier family 25 member 38	3.54557228987552e-07	0.840132205599718
619	ENSG00000204574	ABCF1	ATP binding cassette subfamily F member 1	5.96909368135266e-10	0.839326876982859
620	ENSG00000153786	ZDHHC7	zinc finger DHHC-type palmitoyltransferase 7	4.60544300487835e-13	0.838699608102861
621	ENSG00000088986	DYNLL1	dynein light chain LC8-type 1	4.86782429358183e-07	0.836181872106675
622	ENSG00000148300	REXO4	REX4 homolog, 3'-5' exonuclease	1.35761800802656e-06	0.835239205088495
623	ENSG00000159840	ZYX	zyxin	2.13937047892819e-22	0.8352145034787
624	ENSG00000176095	IP6K1	inositol hexakisphosphate kinase 1	4.64279196928651e-09	0.833166369549654
625	ENSG00000176407	KCMF1	potassium channel modulatory factor 1	1.2612807184975e-07	0.831879390618564
626	ENSG00000051128	HOMER3	homer scaffold protein 3	8.11390931343208e-07	0.830147528275788
627	ENSG00000165801	ARHGEF40	Rho guanine nucleotide exchange factor 40	1.19649693365103e-10	0.829939549455858
628	ENSG00000107341	UBE2R2	ubiquitin conjugating enzyme E2 R2	3.64557369088151e-11	0.829254966146938
629	ENSG00000177105	RHOG	ras homolog family member G	2.33301570969189e-09	0.828534838947766
630	ENSG00000130821	SLC6A8	solute carrier family 6 member 8	1.19527444846656e-09	0.828265142051134
631	ENSG00000173039	RELA	RELA proto-oncogene, NF-kB subunit	6.53807790622708e-11	0.828191107826126
632	ENSG00000158941	CCAR2	cell cycle and apoptosis regulator 2	5.17890856202286e-10	0.82813094274365
633	ENSG00000175592	FOSL1	FOS like 1, AP-1 transcription factor subunit	5.46304914925425e-17	0.826863924855269
634	ENSG00000140406	TLNRD1	talin rod domain containing 1	1.91205679108567e-07	0.826823829395955
635	ENSG00000105447	GRWD1	glutamate rich WD repeat containing 1	4.98241538345093e-12	0.825995346076164
636	ENSG00000088888	MAVS	mitochondrial antiviral signaling protein	1.87530621783153e-10	0.825760351098143
637	ENSG00000142751	GPN2	GPN-loop GTPase 2	1.00520429586878e-06	0.82220484024846
638	ENSG00000110104	CCDC86	coiled-coil domain containing 86	1.45475088819323e-07	0.819393932396638
639	ENSG00000125447	GGA3	golgi associated, gamma adaptin ear containing, ARF binding protein 3	1.67719104557188e-08	0.818205069282361
640	ENSG00000276023	DUSP14	dual specificity phosphatase 14	2.08604558763897e-11	0.817649342401779
641	ENSG00000074964	ARHGEF10L	Rho guanine nucleotide exchange factor 10 like	2.95251656373784e-07	0.817048762652556
642	ENSG00000183741	CBX6	chromobox 6	4.19510619181397e-18	0.814124645599851
643	ENSG00000172732	MUS81	MUS81 structure-specific endonuclease subunit	8.16492675062953e-09	0.813766342337894
644	ENSG00000169813	HNRNPF	heterogeneous nuclear ribonucleoprotein F	1.29489887899415e-17	0.813364696781693
645	ENSG00000100225	FBXO7	F-box protein 7	5.94717964434401e-08	0.813045847589682
646	ENSG00000183255	PTTG1IP	PTTG1 interacting protein	1.30323246547425e-12	0.81194908919062
647	ENSG00000166987	MBD6	methyl-CpG binding domain protein 6	7.76881684026521e-07	0.810535708385023
648	ENSG00000175137	SH3BP5L	SH3 binding domain protein 5 like	3.96868867204754e-08	0.810198589932419
649	ENSG00000174282	ZBTB4	zinc finger and BTB domain containing 4	1.02783301326774e-16	0.81004739140989
650	ENSG00000182768	NGRN	neugrin, neurite outgrowth associated	1.25792404124957e-08	0.809246583526298
651	ENSG00000122965	RBM19	RNA binding motif protein 19	1.13098158932863e-09	0.806573276855992
652	ENSG00000079999	KEAP1	kelch like ECH associated protein 1	5.065105739303e-09	0.806290720619051
653	ENSG00000139644	TMBIM6	transmembrane BAX inhibitor motif containing 6	6.41047688959476e-13	0.805292280877118
654	ENSG00000196547	MAN2A2	mannosidase alpha class 2A member 2	1.07765086254326e-06	0.803678126482102
655	ENSG00000104881	PPP1R13L	protein phosphatase 1 regulatory subunit 13 like	3.73501615888307e-10	0.801929328048902
656	ENSG00000007384	RHBDF1	rhomboid 5 homolog 1	1.10101429663558e-06	0.80005733993735
657	ENSG00000198373	WWP2	WW domain containing E3 ubiquitin protein ligase 2	7.47976120547169e-08	0.799608424696859
658	ENSG00000164442	CITED2	Cbp/p300 interacting transactivator with Glu/Asp rich carboxy-terminal domain 2	2.14370576435167e-09	0.798140668055114
659	ENSG00000167987	VPS37C	VPS37C subunit of ESCRT-I	1.06672752795429e-07	0.795362684825453
660	ENSG00000162714	ZNF496	zinc finger protein 496	7.43619696601597e-07	0.794365752578129
661	ENSG00000179041	RRS1	ribosome biogenesis regulator 1 homolog	6.21245558798894e-07	0.794057337190551
662	ENSG00000124160	NCOA5	nuclear receptor coactivator 5	5.49844208339226e-09	0.793894919525157
663	ENSG00000006831	ADIPOR2	adiponectin receptor 2	2.29414352772697e-07	0.79363231077564
664	ENSG00000040633	PHF23	PHD finger protein 23	4.23287175282034e-09	0.790594624802059
665	ENSG00000178252	WDR6	WD repeat domain 6	6.21498236774588e-10	0.787627531657989
666	ENSG00000160877	NACC1	nucleus accumbens associated 1	1.11393608196605e-14	0.787537730207408
667	ENSG00000181019	NQO1	NAD(P)H quinone dehydrogenase 1	1.94249291610791e-19	0.786316487422121
668	ENSG00000169871	TRIM56	tripartite motif containing 56	1.02102240694502e-11	0.783040006119638
669	ENSG00000071127	WDR1	WD repeat domain 1	3.9622550841486e-15	0.782644494259432
670	ENSG00000149115	TNKS1BP1	tankyrase 1 binding protein 1	1.4689818582316e-06	0.780334487236516
671	ENSG00000022840	RNF10	ring finger protein 10	1.72753694130423e-11	0.77999066617986
672	ENSG00000159692	CTBP1	C-terminal binding protein 1	7.7572558876335e-12	0.779953202292668
673	ENSG00000168610	STAT3	signal transducer and activator of transcription 3	7.35309105828592e-08	0.778367082828992
674	ENSG00000185651	UBE2L3	ubiquitin conjugating enzyme E2 L3	1.23745196830651e-08	0.778307923262533
675	ENSG00000031823	RANBP3	RAN binding protein 3	1.13441804709178e-08	0.778060921088495
676	ENSG00000111696	NT5DC3	5'-nucleotidase domain containing 3	1.14384820336154e-06	0.777607824008945
677	ENSG00000188486	H2AX	H2A.X variant histone	2.8202122939707e-09	0.777322835476164
678	ENSG00000204580	DDR1	discoidin domain receptor tyrosine kinase 1	1.96059319173388e-09	0.776350640479354
679	ENSG00000180198	RCC1	regulator of chromosome condensation 1	7.41467708657887e-08	0.776242060845695
680	ENSG00000005194	CIAPIN1	cytokine induced apoptosis inhibitor 1	6.07818875240578e-07	0.776110016730413
681	ENSG00000171552	BCL2L1	BCL2 like 1	1.69435054792607e-11	0.775421163686315
682	ENSG00000225630	MTND2P28	MT-ND2 pseudogene 28	1.27062847349651e-08	0.775238004702947
683	ENSG00000149639	SOGA1	suppressor of glucose, autophagy associated 1	1.09414423334981e-08	0.774198715862265
684	ENSG00000090565	RAB11FIP3	RAB11 family interacting protein 3	6.08834318443648e-07	0.774027995712786
685	ENSG00000070614	NDST1	N-deacetylase and N-sulfotransferase 1	1.19573837848959e-10	0.77347636763446
686	ENSG00000077238	IL4R	interleukin 4 receptor	6.9651197944709e-07	0.772990560689113
687	ENSG00000179632	MAF1	MAF1 homolog, negative regulator of RNA polymerase III	3.18074465391021e-07	0.76947551718756
688	ENSG00000101421	CHMP4B	charged multivesicular body protein 4B	2.02392524776932e-07	0.769391368514675
689	ENSG00000134686	PHC2	polyhomeotic homolog 2	1.03445437889474e-10	0.768682629700184
690	ENSG00000068724	TTC7A	tetratricopeptide repeat domain 7A	3.60212133396912e-09	0.768228849239808
691	ENSG00000116685	KIAA2013	KIAA2013	5.02663194387054e-08	0.768182323976779
692	ENSG00000006118	TMEM132A	transmembrane protein 132A	5.89616213437967e-09	0.768166820852975
693	ENSG00000002834	LASP1	LIM and SH3 protein 1	3.92111205372395e-09	0.767413620118922
694	ENSG00000145337	PYURF	PIGY upstream reading frame	8.62536451870087e-08	0.767074470121961
695	ENSG00000163930	BAP1	BRCA1 associated protein 1	3.05945932592567e-07	0.764888894995842
696	ENSG00000204209	DAXX	death domain associated protein	4.76333576763743e-11	0.763839077902601
697	ENSG00000114383	TUSC2	tumor suppressor 2, mitochondrial calcium regulator	1.27727204865183e-07	0.760607034394946
698	ENSG00000198728	LDB1	LIM domain binding 1	4.34618819164324e-09	0.754534344814356
699	ENSG00000141985	SH3GL1	SH3 domain containing GRB2 like 1, endophilin A2	2.04747329172838e-07	0.754423331073619
700	ENSG00000174744	BRMS1	BRMS1 transcriptional repressor and anoikis regulator	1.51676227330487e-06	0.753454378499945
701	ENSG00000133612	AGAP3	ArfGAP with GTPase domain, ankyrin repeat and PH domain 3	1.65627232991762e-09	0.753440862045924
702	ENSG00000132153	DHX30	DExH-box helicase 30	5.52745805830203e-11	0.751995378481246
703	ENSG00000135686	KLHL36	kelch like family member 36	3.30993938185477e-08	0.748538441828624
704	ENSG00000182087	TMEM259	transmembrane protein 259	6.92675955534792e-09	0.747760185399426
705	ENSG00000132612	VPS4A	vacuolar protein sorting 4 homolog A	5.82841123766586e-08	0.746929634814805
706	ENSG00000203805	PLPP4	phospholipid phosphatase 4	3.75728445825733e-09	0.745084100864867
707	ENSG00000188986	NELFB	negative elongation factor complex member B	8.16013282637521e-08	0.745023733969592
708	ENSG00000167767	KRT80	keratin 80	4.65541487700757e-07	0.744151368560318
709	ENSG00000113732	ATP6V0E1	ATPase H+ transporting V0 subunit e1	1.11397058965437e-06	0.7423569496978
710	ENSG00000146535	GNA12	G protein subunit alpha 12	5.75875879017432e-08	0.742263452838551
711	ENSG00000132155	RAF1	Raf-1 proto-oncogene, serine/threonine kinase	8.82703550005657e-09	0.742249575963493
712	ENSG00000106070	GRB10	growth factor receptor bound protein 10	4.39407904635636e-07	0.740675750531249
713	ENSG00000198408	OGA	O-GlcNAcase	1.88253611509956e-07	0.740263058187154
714	ENSG00000010244	ZNF207	zinc finger protein 207	2.17095556577531e-07	0.7390224871028
715	ENSG00000197746	PSAP	prosaposin	2.07784705303807e-07	0.737074368883413
716	ENSG00000156860	FBRS	fibrosin	1.56572376213513e-06	0.736329231660365
717	ENSG00000177732	SOX12	SRY-box transcription factor 12	7.61750818657275e-09	0.734330587002297
718	ENSG00000103275	UBE2I	ubiquitin conjugating enzyme E2 I	8.42097544753458e-09	0.732861261329593
719	ENSG00000107404	DVL1	dishevelled segment polarity protein 1	3.04088559705998e-09	0.732817946817289
720	ENSG00000131165	CHMP1A	charged multivesicular body protein 1A	5.001574189885e-07	0.727764516028735
721	ENSG00000166272	WBP1L	WW domain binding protein 1 like	1.12674329479177e-06	0.727241402466482
722	ENSG00000175826	CTDNEP1	CTD nuclear envelope phosphatase 1	3.57326686702144e-07	0.727096150976002
723	ENSG00000049860	HEXB	hexosaminidase subunit beta	2.61019269565441e-11	0.724898736245
724	ENSG00000115275	MOGS	mannosyl-oligosaccharide glucosidase	5.47909002110116e-10	0.724501216149305
725	ENSG00000196235	SUPT5H	SPT5 homolog, DSIF elongation factor subunit	4.88295727833933e-07	0.722695387770234
726	ENSG00000087087	SRRT	serrate, RNA effector molecule	3.38379627751969e-08	0.721174786156851
727	ENSG00000198763	ND2	NADH dehydrogenase subunit 2	1.22853178318621e-09	0.716325326568677
728	ENSG00000168487	BMP1	bone morphogenetic protein 1	1.00329311081604e-08	0.708065263388116
729	ENSG00000173786	CNP	2',3'-cyclic nucleotide 3' phosphodiesterase	1.31808850411086e-08	0.707785871235453
730	ENSG00000110660	SLC35F2	solute carrier family 35 member F2	4.4427770567349e-08	0.706869569198122
731	ENSG00000112759	SLC29A1	solute carrier family 29 member 1 (Augustine blood group)	2.18921696623595e-13	0.706436341768428
732	ENSG00000109917	ZPR1	ZPR1 zinc finger	2.84855558019214e-07	0.705907429696948
733	ENSG00000067182	TNFRSF1A	TNF receptor superfamily member 1A	3.23129018901908e-07	0.705346360973567
734	ENSG00000099956	SMARCB1	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily b, member 1	6.65840663794835e-07	0.700926713774112
735	ENSG00000188157	AGRN	agrin	2.16145840735476e-09	0.698885380255034
736	ENSG00000173456	RNF26	ring finger protein 26	9.32498300639513e-07	0.698634879728791
737	ENSG00000149547	EI24	EI24 autophagy associated transmembrane protein	1.23490830663388e-09	0.697477487259162
738	ENSG00000185896	LAMP1	lysosomal associated membrane protein 1	1.34125774118925e-08	0.687371446082512
739	ENSG00000126461	SCAF1	SR-related CTD associated factor 1	4.70985926377417e-10	0.687304041806228
740	ENSG00000164733	CTSB	cathepsin B	2.91599452947862e-07	0.682245679708669
741	ENSG00000114554	PLXNA1	plexin A1	7.40415672114584e-07	0.678273744345185
742	ENSG00000080845	DLGAP4	DLG associated protein 4	2.05886322790595e-08	0.677587690478821
743	ENSG00000142634	EFHD2	EF-hand domain family member D2	2.42944028815825e-07	0.674237578053041
744	ENSG00000221968	FADS3	fatty acid desaturase 3	3.71298212233581e-08	0.673474478149208
745	ENSG00000168924	LETM1	leucine zipper and EF-hand containing transmembrane protein 1	5.94338841388888e-07	0.66942104562116
746	ENSG00000185650	ZFP36L1	ZFP36 ring finger protein like 1	4.72251644350762e-12	0.663700534481417
747	ENSG00000115307	AUP1	AUP1 lipid droplet regulating VLDL assembly factor	7.18609033104665e-07	0.656272110129143
748	ENSG00000116871	MAP7D1	MAP7 domain containing 1	5.25924272569966e-09	0.655230518579018
749	ENSG00000171302	CANT1	calcium activated nucleotidase 1	5.42939561821891e-07	0.653820329849584
750	ENSG00000143753	DEGS1	delta 4-desaturase, sphingolipid 1	4.34977624941904e-08	0.653756980512561
751	ENSG00000113645	WWC1	WW and C2 domain containing 1	1.00874913697801e-08	0.650248130884138
752	ENSG00000143321	HDGF	heparin binding growth factor	8.76223408083656e-11	0.647404209560406
753	ENSG00000177225	GATD1	glutamine amidotransferase like class 1 domain containing 1	4.14161089932194e-07	0.644043188749296
754	ENSG00000164889	SLC4A2	solute carrier family 4 member 2	8.86359109231701e-10	0.64384081902381
755	ENSG00000204469	PRRC2A	proline rich coiled-coil 2A	3.45287586424771e-08	0.641395332013662
756	ENSG00000143418	CERS2	ceramide synthase 2	4.07327406651491e-08	0.638352851365135
757	ENSG00000143384	MCL1	MCL1 apoptosis regulator, BCL2 family member	3.97918517447145e-08	0.631904418612432
758	ENSG00000128283	CDC42EP1	CDC42 effector protein 1	4.85414736159391e-07	0.631318692546701
759	ENSG00000116560	SFPQ	splicing factor proline and glutamine rich	6.79032438567244e-09	0.629116040219063
760	ENSG00000142208	AKT1	AKT serine/threonine kinase 1	1.03302805985973e-06	0.619711626623454
761	ENSG00000151923	TIAL1	TIA1 cytotoxic granule associated RNA binding protein like 1	4.45316953640944e-07	0.613380826218321
762	ENSG00000101152	DNAJC5	DnaJ heat shock protein family (Hsp40) member C5	1.11533398711516e-08	0.611328464575942
763	ENSG00000204463	BAG6	BAG cochaperone 6	1.74319223003441e-07	0.605084898016185
764	ENSG00000155506	LARP1	La ribonucleoprotein 1, translational regulator	8.07398834051327e-07	0.602156888369303
765	ENSG00000163931	TKT	transketolase	2.94418204142063e-08	0.588303278652372
766	ENSG00000173402	DAG1	dystroglycan 1	7.67214498494873e-08	0.581884049581947
