	Row.names	Symbol	Gene.name	padj	log2FoldChange
542	ENSG00000156113	KCNMA1	potassium calcium-activated channel subfamily M alpha 1	2.23662178878237e-09	-0.935194334755553
543	ENSG00000166479	TMX3	thioredoxin related transmembrane protein 3	2.50884697264655e-07	-0.933952797684734
544	ENSG00000176014	TUBB6	tubulin beta 6 class V	4.19191852550819e-23	-0.933841289594754
545	ENSG00000134109	EDEM1	ER degradation enhancing alpha-mannosidase like protein 1	2.39526723244662e-08	-0.93045330207513
546	ENSG00000167553	TUBA1C	tubulin alpha 1c	1.49791833466904e-10	-0.927596077919889
547	ENSG00000223501	VPS52	VPS52 subunit of GARP complex	6.09196989450613e-09	-0.927577466544817
548	ENSG00000231074	HCG18	HLA complex group 18	6.6489726485738e-08	-0.92449221266456
549	ENSG00000162735	PEX19	peroxisomal biogenesis factor 19	1.10259962538749e-06	-0.922252686435699
550	ENSG00000005700	IBTK	inhibitor of Bruton tyrosine kinase	3.1313072772459e-07	-0.920491771325504
551	ENSG00000004455	AK2	adenylate kinase 2	2.63261904358329e-10	-0.918695387980395
552	ENSG00000033178	UBA6	ubiquitin like modifier activating enzyme 6	6.19547846318526e-07	-0.917193844434634
553	ENSG00000185070	FLRT2	fibronectin leucine rich transmembrane protein 2	1.38879717867131e-10	-0.915305748175609
554	ENSG00000100726	TELO2	telomere maintenance 2	4.13530099130467e-08	-0.913274119734618
555	ENSG00000091140	DLD	dihydrolipoamide dehydrogenase	1.81839420953622e-08	-0.908499303786694
556	ENSG00000046604	DSG2	desmoglein 2	6.2994475377952e-07	-0.902041354634684
557	ENSG00000149182	ARFGAP2	ADP ribosylation factor GTPase activating protein 2	8.83528543872313e-07	-0.900250328763797
558	ENSG00000125534	PPDPF	pancreatic progenitor cell differentiation and proliferation factor	7.51626420611719e-07	-0.90011269361534
559	ENSG00000116171	SCP2	sterol carrier protein 2	2.15231646003863e-09	-0.888451087896687
560	ENSG00000178035	IMPDH2	inosine monophosphate dehydrogenase 2	1.12461832912888e-09	-0.88760845000137
561	ENSG00000114480	GBE1	1,4-alpha-glucan branching enzyme 1	4.71781007396457e-11	-0.887094271448942
562	ENSG00000149084	HSD17B12	hydroxysteroid 17-beta dehydrogenase 12	9.44278874083356e-13	-0.885880305868723
563	ENSG00000151376	ME3	malic enzyme 3	1.17660347699359e-11	-0.885476425977725
564	ENSG00000106603	COA1	cytochrome c oxidase assembly factor 1 homolog	1.47848030690967e-08	-0.884081739121806
565	ENSG00000112977	DAP	death associated protein	3.58566083160138e-16	-0.88220248363727
566	ENSG00000169604	ANTXR1	ANTXR cell adhesion molecule 1	4.44526905715363e-12	-0.869934994598797
567	ENSG00000129691	ASH2L	ASH2 like, histone lysine methyltransferase complex subunit	3.02487085397104e-07	-0.865366270626443
568	ENSG00000089006	SNX5	sorting nexin 5	1.08731748303119e-10	-0.863479518782502
569	ENSG00000166295	ANAPC16	anaphase promoting complex subunit 16	2.45822254646548e-07	-0.859955174587097
570	ENSG00000080854	IGSF9B	immunoglobulin superfamily member 9B	1.29950864357977e-08	-0.859667868520292
571	ENSG00000123200	ZC3H13	zinc finger CCCH-type containing 13	4.44202276383834e-07	-0.859197067254412
572	ENSG00000132589	FLOT2	flotillin 2	3.72575852707726e-07	-0.857508695536017
573	ENSG00000012660	ELOVL5	ELOVL fatty acid elongase 5	8.03684604686202e-11	-0.856582109214881
574	ENSG00000198612	COPS8	COP9 signalosome subunit 8	7.61385499561291e-08	-0.855428968319593
575	ENSG00000225733	FGD5-AS1	FGD5 antisense RNA 1	4.96653439552745e-09	-0.854925586223958
576	ENSG00000167004	PDIA3	protein disulfide isomerase family A member 3	7.41478645747409e-10	-0.851755371956919
577	ENSG00000124767	GLO1	glyoxalase I	1.67746637196551e-07	-0.850603218160423
578	ENSG00000090097	PCBP4	poly(rC) binding protein 4	6.60213820055413e-09	-0.847540666826967
579	ENSG00000144381	HSPD1	heat shock protein family D (Hsp60) member 1	3.80644220570104e-15	-0.842761974016229
580	ENSG00000198700	IPO9	importin 9	4.95794176871723e-10	-0.84120889759934
581	ENSG00000147274	RBMX	RNA binding motif protein X-linked	4.13928736407572e-08	-0.84084864703618
582	ENSG00000090863	GLG1	golgi glycoprotein 1	5.24594553304347e-11	-0.832200228661734
583	ENSG00000169045	HNRNPH1	heterogeneous nuclear ribonucleoprotein H1	4.49636752249381e-08	-0.823991919763844
584	ENSG00000075711	DLG1	discs large MAGUK scaffold protein 1	4.7055229436883e-07	-0.819229478748304
585	ENSG00000076513	ANKRD13A	ankyrin repeat domain 13A	9.39812809952575e-10	-0.813961961377478
586	ENSG00000117859	OSBPL9	oxysterol binding protein like 9	2.21102747501216e-07	-0.813735528241722
587	ENSG00000124222	STX16	syntaxin 16	2.43803441537789e-10	-0.811646840427799
588	ENSG00000155096	AZIN1	antizyme inhibitor 1	1.45418272116181e-10	-0.810691771207583
589	ENSG00000135046	ANXA1	annexin A1	3.03555983047997e-07	-0.809917179839151
590	ENSG00000144224	UBXN4	UBX domain protein 4	3.47307510281232e-08	-0.801066861414853
591	ENSG00000100003	SEC14L2	SEC14 like lipid binding 2	7.87113499174311e-08	-0.801009545966533
592	ENSG00000129128	SPCS3	signal peptidase complex subunit 3	1.28208033644844e-06	-0.800958907891979
593	ENSG00000185104	FAF1	Fas associated factor 1	2.4328501408993e-07	-0.79743014916782
594	ENSG00000151892	GFRA1	GDNF family receptor alpha 1	1.35005669436335e-07	-0.796867439927757
595	ENSG00000172500	FIBP	FGF1 intracellular binding protein	2.7726256508703e-09	-0.794593261505854
596	ENSG00000113648	MACROH2A1	macroH2A.1 histone	9.19964720538051e-08	-0.786273873704933
597	ENSG00000198231	DDX42	DEAD-box helicase 42	7.98386599132703e-09	-0.782393230153511
598	ENSG00000197535	MYO5A	myosin VA	3.5224234941282e-07	-0.781606783911838
599	ENSG00000186815	TPCN1	two pore segment channel 1	2.25784988965815e-08	-0.777690213704491
600	ENSG00000014641	MDH1	malate dehydrogenase 1	3.84148819271219e-07	-0.769342580817846
601	ENSG00000126457	PRMT1	protein arginine methyltransferase 1	4.242816765638e-07	-0.750315759330472
602	ENSG00000162368	CMPK1	cytidine/uridine monophosphate kinase 1	1.06602769706077e-06	-0.747090292574551
603	ENSG00000139641	ESYT1	extended synaptotagmin 1	3.76025855044919e-08	-0.746754104688287
604	ENSG00000167601	AXL	AXL receptor tyrosine kinase	3.36796304945591e-07	-0.743801507703431
605	ENSG00000131711	MAP1B	microtubule associated protein 1B	1.9274692105614e-13	-0.72916356091422
606	ENSG00000168710	AHCYL1	adenosylhomocysteinase like 1	4.53044955175122e-10	-0.725028736225908
607	ENSG00000170348	TMED10	transmembrane p24 trafficking protein 10	2.20749010933804e-08	-0.724626328675144
608	ENSG00000080503	SMARCA2	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 2	5.26683483850655e-08	-0.721388387995003
609	ENSG00000025772	TOMM34	translocase of outer mitochondrial membrane 34	1.45966974987824e-07	-0.718339253047259
610	ENSG00000124783	SSR1	signal sequence receptor subunit 1	3.2406940415848e-08	-0.705647852932923
611	ENSG00000108654	DDX5	DEAD-box helicase 5	6.6199706360631e-07	-0.68493454105113
612	ENSG00000130741	EIF2S3	eukaryotic translation initiation factor 2 subunit gamma	7.14500009735342e-08	-0.682605026586126
613	ENSG00000143870	PDIA6	protein disulfide isomerase family A member 6	1.18741776048238e-10	-0.674731942283451
614	ENSG00000093167	LRRFIP2	LRR binding FLII interacting protein 2	8.01557855699639e-07	-0.662630396039467
615	ENSG00000102144	PGK1	phosphoglycerate kinase 1	5.95791252749941e-11	-0.656404769208279
616	ENSG00000179218	CALR	calreticulin	5.84874330394129e-11	-0.642140008711757
617	ENSG00000121774	KHDRBS1	KH RNA binding domain containing, signal transduction associated 1	2.16994913002007e-08	-0.638070949078412
618	ENSG00000080824	HSP90AA1	heat shock protein 90 alpha family class A member 1	7.32573538087801e-08	-0.625022017952701
619	ENSG00000168268	NT5DC2	5'-nucleotidase domain containing 2	8.32154262456908e-07	-0.608454248126906
620	ENSG00000197694	SPTAN1	spectrin alpha, non-erythrocytic 1	3.93106114378646e-07	-0.591149256141148
